index,actual_skor_potensi,predicted_skor_potensi,kabupaten_kota,kecamatan,residual
732,67.98,67.98712,Kab. Bandung,Cangkuang,-0.007121582031246021
7908,39.35,39.317314,Kab. Indramayu,Juntinyuat,0.03268585205078267
9258,48.09,48.04657,Kab. Karawang,Pedes,0.04343017578125341
1877,47.46,47.43346,Kab. Bogor,Rancabungur,0.026539764404297728
5665,26.83,26.773653,Kab. Sukabumi,Bojonggenteng,0.05634696960449048
5771,86.16,86.17643,Kota Sukabumi,Cikole,-0.01642974853515966
4765,22.34,22.278736,Kab. Cirebon,Losari,0.06126388549804673
4683,42.39,42.345474,Kab. Cirebon,Mundu,0.04452575683593807
211,78.89,78.86878,Kab. Bandung,Pangalengan,0.02121795654296932
6980,18.2,18.13562,Kab. Majalengka,Kertajati,0.06437988281249929
4361,48.29,48.328426,Kota Tasikmalaya,Bungursari,-0.03842636108398523
9469,57.69,57.727478,Kab. Bandung Barat,Lembang,-0.037478027343752274
6529,33.63,33.390087,Kab. Ciamis,Baregbeg,0.23991287231445568
4348,55.89,55.850937,Kota Tasikmalaya,Bungursari,0.03906311035156307
9987,66.47,66.44201,Kota Banjar,Langensari,0.027991027832030113
3944,33.08,33.06139,Kab. Tasikmalaya,Karangnunggal,0.01861007690429517
9025,44.22,44.217125,Kab. Karawang,Cilamaya Wetan,0.002875061035155113
6894,28.64,28.693262,Kab. Kuningan,Cilebak,-0.053262100219725994
6143,5.56,5.6634283,Kab. Garut,Cisompet,-0.10342830657959023
6857,23.19,23.179066,Kab. Kuningan,Kalimanggis,0.010934295654298154
2276,59.88,59.806793,Kab. Bogor,Ciampea,0.07320678710937756
8933,48.41,48.513214,Kab. Karawang,Tegalwaru,-0.10321411132812841
2733,62.6,62.602303,Kab. Bekasi,Cikarang Selatan,-0.002302551269529829
3468,72.32,72.36355,Kota Depok,Pancoran Mas,-0.04354827880860057
8156,40.93,40.93564,Kab. Subang,Pagaden,-0.005638427734375284
4868,63.94,64.095276,Kab. Cirebon,Tengahtani,-0.15527587890625227
730,67.98,67.991035,Kab. Bandung,Cangkuang,-0.011035461425777271
8384,62.74,62.784447,Kab. Subang,Patokbeusi,-0.04444671630859176
1972,60.1,60.097126,Kab. Bogor,Nanggung,0.002873992919923296
2378,73.71,73.78346,Kab. Bogor,Tanjungsari,-0.07346252441406875
2195,34.57,34.6316,Kab. Bogor,Rumpin,-0.061599426269530966
1883,47.46,47.441895,Kab. Bogor,Rancabungur,0.018105468750000853
9972,69.09,69.09688,Kota Banjar,Pataruman,-0.006878051757809089
4904,49.68,49.693455,Kab. Cirebon,Beber,-0.01345474243164091
8071,56.23,55.95245,Kab. Subang,Subang,0.2775502014160125
3690,78.36,78.42602,Kota Depok,Sawangan,-0.06601776123046932
1355,77.49,77.52677,Kota Bandung,Buahbatu,-0.036771545410161366
1296,88.39,88.39082,Kota Bandung,Rancasari,-0.0008233642578119316
2872,67.76,68.03811,Kab. Bekasi,Pebayuran,-0.27810882568358863
2778,58.29,58.287323,Kab. Bekasi,Tambun Selatan,0.0026770019531241473
9982,76.69,76.535835,Kota Banjar,Pataruman,0.15416473388671648
5194,74.51,74.56579,Kota Cirebon,Kejaksan,-0.055788269042963634
8349,44.56,44.625298,Kab. Subang,Blanakan,-0.06529754638671648
3020,49.89,49.865223,Kab. Bekasi,Sukawangi,0.024777069091797443
706,67.98,68.017006,Kab. Bandung,Cangkuang,-0.03700592041015227
5946,19.78,19.761686,Kab. Garut,Banyuresmi,0.01831367492675895
799,78.81,78.89617,Kota Bandung,Sumur Bandung,-0.08617156982421648
3222,89.86,89.80419,Kota Bekasi,Bantar Gebang,0.05580841064453068
2142,79.38,79.39246,Kab. Bogor,Parungpanjang,-0.012463684082035797
3304,78.99,78.88884,Kota Bekasi,Mustika Jaya,0.10116027832030738
4835,43.79,44.064594,Kab. Cirebon,Ciledug,-0.274594268798829
635,81.75,81.67592,Kab. Bandung,Rancabali,0.0740814208984375
6382,33.04,33.12149,Kab. Ciamis,Rajadesa,-0.08149047851562585
6484,25.48,25.249788,Kab. Ciamis,Pamarican,0.2302117156982426
5979,24.72,24.488909,Kab. Garut,Cilawu,0.23109123229980355
7813,59.32,59.349762,Kab. Indramayu,Terisi,-0.029761962890624716
1013,69.72,69.72802,Kota Bandung,Bojongloa Kaler,-0.008019714355469887
1863,47.46,47.454704,Kab. Bogor,Rancabungur,0.005295715332032103
227,87.97,87.99731,Kab. Bandung,Arjasari,-0.027306823730469887
3767,83.35,83.32747,Kota Depok,Limo,0.022531127929681816
6015,40.65,40.61087,Kab. Garut,Cibatu,0.03912963867187358
9359,58.06,58.014908,Kab. Karawang,Telagasari,0.045092163085939774
4515,48.86,48.895905,Kab. Cirebon,Depok,-0.03590454101562557
54,67.96,67.76827,Kab. Bandung,Bojongsoang,0.19172760009765
6007,40.65,40.65819,Kab. Garut,Cibatu,-0.008191680908204546
2273,52.29,52.361294,Kab. Bogor,Ciampea,-0.07129379272461023
7031,42.49,42.604286,Kab. Majalengka,Panyingkiran,-0.11428619384765426
6577,50.81,50.925495,Kab. Ciamis,Banjarsari,-0.11549514770507585
9654,56.39,56.14013,Kab. Bandung Barat,Batujajar,0.24987091064453182
3144,86.93,87.043495,Kota Bekasi,Bekasi Selatan,-0.11349517822264943
7079,39.37,39.43456,Kab. Majalengka,Sukahaji,-0.06455886840820568
9412,36.53,36.5325,Kab. Pangandaran,Cigugur,-0.002501220703123863
7320,51.03,51.03605,Kab. Sumedang,Sumedang Selatan,-0.006048889160155113
3982,50.44,50.4861,Kab. Tasikmalaya,Cibalong,-0.046099243164064774
5775,86.16,86.16408,Kota Sukabumi,Cikole,-0.004077758789065911
6311,48.44,48.426685,Kab. Garut,Sucinaraja,0.013314666748044601
1309,88.39,88.424774,Kota Bandung,Rancasari,-0.03477416992187443
8141,40.93,40.920357,Kab. Subang,Pagaden,0.009643249511718466
5753,81.92,81.91987,Kota Sukabumi,Gunungpuyuh,0.0001315307617204553
3594,92.47,92.46844,Kota Depok,Cilodong,0.0015628051757801131
9336,75.71,75.68791,Kab. Karawang,Cibuaya,0.022088012695306247
8295,48.96,48.926167,Kab. Subang,Pusakanagara,0.03383346557617273
4877,63.94,64.10834,Kab. Cirebon,Tengahtani,-0.16833740234375227
9666,85.71,85.37992,Kab. Bandung Barat,Cihampelas,0.3300790405273375
5344,34.88,34.85429,Kab. Sukabumi,Kebonpedes,0.025709991455080683
1814,62.66,62.66225,Kab. Bogor,Tamansari,-0.0022505187988315356
1370,84.8,84.797,Kota Bandung,Bandung Kidul,0.003002929687497158
5305,53.74,53.802887,Kab. Sukabumi,Nagrak,-0.06288696289062301
7420,60.58,60.579166,Kab. Sumedang,Conggeang,0.0008335876464826697
6625,40.09,40.431587,Kab. Kuningan,Lebakwangi,-0.34158721923827784
8040,51.1,51.036766,Kab. Indramayu,Balongan,0.06323394775390767
9665,85.71,85.36261,Kab. Bandung Barat,Cihampelas,0.34739013671874375
5742,81.92,81.920586,Kota Sukabumi,Gunungpuyuh,-0.0005856323242170447
8661,56.88,56.885036,Kab. Purwakarta,Sukatani,-0.005036468505856817
1971,67.69,67.688,Kab. Bogor,Nanggung,0.0019964599609352263
6072,22.8,22.858545,Kab. Garut,Caringin,-0.05854530334472585
168,58.84,58.79948,Kab. Bandung,Banjaran,0.040519561767581536
2529,54.19,54.234478,Kota Bogor,Bogor Timur,-0.04447799682617415
1571,72.48,72.65784,Kab. Bogor,Cibinong,-0.17783691406249602
9633,59.44,59.44764,Kab. Bandung Barat,Padalarang,-0.007639465332033524
9491,57.65,57.654224,Kab. Bandung Barat,Parongpong,-0.004224395751954546
3226,89.86,89.80097,Kota Bekasi,Bantar Gebang,0.05902801513671818
3073,91.43,91.44209,Kota Bekasi,Bekasi Timur,-0.012092895507805679
3563,92.47,92.477875,Kota Depok,Cilodong,-0.007874755859376137
429,47.76,47.764446,Kab. Bandung,Rancaekek,-0.0044462585449238645
6752,27.19,27.170954,Kab. Kuningan,Cipicung,0.019046249389649716
664,67.08,67.09857,Kab. Bandung,Pasirjambu,-0.018571777343751705
5279,35.39,35.375275,Kab. Sukabumi,Cibadak,0.014725341796875568
1110,88.53,88.516624,Kota Bandung,Batununggal,0.013375549316407387
4755,33.09,33.0956,Kab. Cirebon,Gebang,-0.005600128173824714
6918,38.35,38.304916,Kab. Kuningan,Cibeureum,0.04508361816406392
7268,69.11,69.17244,Kab. Majalengka,Ligung,-0.06243957519531307
2240,80.25,80.240105,Kab. Bogor,Cibungbulang,0.00989532470703125
1606,62.26,62.254913,Kab. Bogor,Gunung Putri,0.0050866699218730105
320,47.45,47.55229,Kab. Bandung,Paseh,-0.10229187011718466
9004,36.63,36.658,Kab. Karawang,Cilamaya Wetan,-0.028000946044919317
6196,33.33,33.339825,Kab. Garut,Banjarwangi,-0.00982467651367358
4434,65.73,65.789696,Kota Tasikmalaya,Cibeureum,-0.05969573974608977
6481,36.39,35.62202,Kab. Ciamis,Cipaku,0.7679792785644537
5001,63.21,63.255173,Kab. Cirebon,Gunungjati,-0.04517272949218665
7923,39.19,39.221497,Kab. Indramayu,Sliyeg,-0.031496582031252274
6509,60.18,60.192802,Kab. Ciamis,Purwadadi,-0.012802429199219034
9616,56.35,56.39233,Kab. Bandung Barat,Ngamprah,-0.042330169677732954
4218,67.99,67.91224,Kab. Tasikmalaya,Kadipaten,0.07776092529296363
2396,51.36,51.448837,Kab. Bogor,Caringin,-0.08883728027343807
1015,77.32,77.33195,Kota Bandung,Bojongloa Kaler,-0.011947326660163071
1622,62.26,62.27293,Kab. Bogor,Gunung Putri,-0.012930145263673865
4382,70.13,70.170296,Kota Tasikmalaya,Tamansari,-0.0402957153320358
4768,45.13,45.196857,Kab. Cirebon,Babakan,-0.06685745239257557
9465,16.76,16.768744,Kab. Pangandaran,Sidamulih,-0.008743515014646874
1753,72.13,72.07277,Kab. Bogor,Megamendung,0.05723083496093295
3558,92.47,92.45548,Kota Depok,Cilodong,0.014517517089842613
8179,49.22,49.278683,Kab. Subang,Binong,-0.05868270874023551
1057,66.28,66.290474,Kota Bandung,Kiaracondong,-0.010473937988280113
2965,64.09,64.07465,Kab. Bekasi,Karangbahagia,0.01534637451172216
690,60.39,60.380013,Kab. Bandung,Cangkuang,0.009987487792969318
9856,68.59,68.587204,Kota Cimahi,Cimahi Selatan,0.0027960205078159106
818,77.03,76.75327,Kota Bandung,Andir,0.2767269897460949
9451,29.08,29.026495,Kab. Pangandaran,Kalipucang,0.05350502014159986
9373,37.87,37.734924,Kab. Karawang,Banyusari,0.13507568359374744
7501,50.66,50.592724,Kab. Sumedang,Ujungjaya,0.06727615356444971
8420,56.01,56.59781,Kab. Subang,Sagalaherang,-0.587808837890627
9077,45.97,46.019566,Kab. Karawang,Lemahabang,-0.04956558227539176
8320,56.21,56.2519,Kab. Subang,Legonkulon,-0.0418997192382804
9058,45.97,46.044754,Kab. Karawang,Lemahabang,-0.07475402832031364
8719,69.66,69.64622,Kab. Purwakarta,Tegalwaru,0.01378265380859034
6123,34.35,34.32235,Kab. Garut,Pamulihan,0.02765045166015767
2440,52.28,52.22591,Kab. Bogor,Cigombong,0.05408981323242301
1324,77.49,77.52248,Kota Bandung,Buahbatu,-0.032476196289067616
1166,68.18,68.19417,Kota Bandung,Arcamanik,-0.014168090820305679
336,64.44,64.42665,Kab. Bandung,Pacet,0.013348999023435226
2831,71.6,71.38941,Kab. Bekasi,Babelan,0.21058807373046307
6821,42.13,42.29638,Kab. Kuningan,Cimahi,-0.1663790893554662
7543,37.73,37.714188,Kab. Sumedang,Cibugel,0.015812377929684374
7654,37.33,37.339367,Kab. Sumedang,Jatinunggal,-0.00936691284179858
1407,90.81,91.099106,Kota Bandung,Margacinta,-0.2891058349609352
9740,56.65,56.481293,Kab. Bandung Barat,Sindangkerta,0.16870727539062358
2511,61.83,61.794277,Kota Bogor,Bogor Utara,0.03572280883788892
1262,86.94,86.85616,Kota Bandung,Mandalajati,0.08383697509765398
9087,53.57,53.437023,Kab. Karawang,Lemahabang,0.1329768371582034
9449,29.08,28.940104,Kab. Pangandaran,Kalipucang,0.13989646911620923
5757,86.16,86.17137,Kota Sukabumi,Cikole,-0.01137145996094091
3691,78.36,78.42574,Kota Depok,Sawangan,-0.06574310302734432
1535,98.76,98.75847,Kota Bandung,Panyileukan,0.001531372070317616
8328,52.15,52.041668,Kab. Subang,Blanakan,0.1083320617675767
6663,50.43,50.426838,Kab. Kuningan,Cilimus,0.0031620788574215908
6762,49.6,49.79389,Kab. Kuningan,Nusaherang,-0.19389190673827983
6869,49.26,49.410336,Kab. Kuningan,Ciniru,-0.15033554077148636
9483,57.69,57.767982,Kab. Bandung Barat,Lembang,-0.07798248291015852
978,77.32,77.33103,Kota Bandung,Bojongloa Kaler,-0.011031799316413071
591,69.23,69.271164,Kab. Bandung,Soreang,-0.04116394042968352
6178,33.33,33.33927,Kab. Garut,Banjarwangi,-0.009271545410157955
3150,94.53,94.49937,Kota Bekasi,Bekasi Selatan,0.030633239746094887
2709,62.6,62.628384,Kab. Bekasi,Cikarang Selatan,-0.028383636474607954
4171,18.92,19.018343,Kab. Tasikmalaya,Tanjungjaya,-0.09834297180175611
7749,54.76,54.76872,Kab. Indramayu,Anjatan,-0.008718719482423865
1069,73.88,73.90181,Kota Bandung,Kiaracondong,-0.021809692382817047
1143,84.41,84.46367,Kota Bandung,Antapani,-0.05366882324219091
947,96.31,96.29242,Kota Bandung,Regol,0.017580566406252274
3162,81.78,81.78633,Kota Bekasi,Rawalumbu,-0.006331176757811363
7522,52.04,51.71903,Kab. Sumedang,Wado,0.3209715270996085
7308,45.29,45.270588,Kab. Sumedang,Sumedang Utara,0.019412078857421022
2001,44.98,45.172203,Kab. Bogor,Cigudeg,-0.19220306396484688
2645,73.07,73.10624,Kota Bogor,Tanah Sareal,-0.03623931884766307
3266,52.47,52.458138,Kota Bekasi,Jatiasih,0.011862487792967613
1187,80.01,80.041176,Kota Bandung,Cibiru,-0.031175842285151134
2973,46.76,46.743954,Kab. Bekasi,Setu,0.016046295166013635
6974,46.04,44.93096,Kab. Majalengka,Jatitujuh,1.1090383911132804
5316,28.58,28.370834,Kab. Sukabumi,Sukabumi,0.2091656494140608
575,69.23,69.272385,Kab. Bandung,Soreang,-0.04238464355468352
457,40.17,40.15041,Kab. Bandung,Rancaekek,0.01959030151367358
3962,33.08,33.05309,Kab. Tasikmalaya,Karangnunggal,0.02691085815429517
8973,60.15,60.160133,Kab. Karawang,Cilamaya Kulon,-0.010133361816407671
2546,55.93,55.959263,Kota Bogor,Bogor Barat,-0.02926284790039091
4351,55.89,55.88735,Kota Tasikmalaya,Bungursari,0.0026518249511724434
9282,58.47,58.538116,Kab. Karawang,Cilebar,-0.06811645507812614
1977,67.69,67.66138,Kab. Bogor,Nanggung,0.028623046874997726
1870,47.46,47.494408,Kab. Bogor,Rancabungur,-0.0344076538085929
155,58.84,58.793003,Kab. Bandung,Banjaran,0.046996917724612786
6963,56.96,57.05882,Kab. Majalengka,Kadipaten,-0.09881881713867102
3295,79.55,79.57087,Kota Bekasi,Jatisampurna,-0.020869445800784092
7038,47.29,47.283398,Kab. Majalengka,Cigasong,0.006602325439452272
7132,47.03,47.084904,Kab. Majalengka,Palasah,-0.05490371704101449
9425,10.01,9.997368,Kab. Pangandaran,Langkaplancar,0.012632141113281037
8226,79.34,79.346214,Kab. Subang,Pamanukan,-0.006214294433590339
9847,78.68,78.4653,Kota Cimahi,Cimahi Tengah,0.21469848632813182
1747,67.54,67.61768,Kab. Bogor,Ciawi,-0.077683410644525
8836,48.63,48.666843,Kab. Karawang,Purwasari,-0.03684341430663807
2061,53.42,53.45642,Kab. Bogor,Tenjo,-0.036420898437498295
8353,37.08,36.949917,Kab. Subang,Sukasari,0.13008316040038892
32,68.53,68.57496,Kab. Bandung,Cimenyan,-0.04495880126953011
9437,47.21,47.12458,Kab. Pangandaran,Mangunjaya,0.0854196166992196
5236,27.56,27.159714,Kab. Sukabumi,Cisolok,0.4002862548828112
3510,82.06,82.06811,Kota Depok,Sukmajaya,-0.008107604980466476
791,78.81,78.85733,Kota Bandung,Sumur Bandung,-0.047330322265622726
4560,50.01,49.99636,Kab. Cirebon,Klangenan,0.01363922119140426
9570,76.55,76.588234,Kab. Bandung Barat,Cisarua,-0.03823394775390909
2923,76.93,76.97724,Kab. Bekasi,Bojongmangu,-0.04724151611327443
1793,72.35,71.31835,Kab. Bogor,Dramaga,1.0316482543945256
4534,56.46,56.485424,Kab. Cirebon,Depok,-0.025424041748046022
8691,77.26,77.267426,Kab. Purwakarta,Tegalwaru,-0.007425537109369884
5455,27.81,27.839027,Kab. Sukabumi,Lengkong,-0.02902740478515753
6495,14.39,14.492634,Kab. Ciamis,Banjaranyar,-0.10263381958007756
1952,69.71,69.67003,Kab. Bogor,Leuwiliang,0.03997131347655625
792,78.81,78.791595,Kota Bandung,Sumur Bandung,0.018404541015627274
8576,37.83,37.87644,Kab. Purwakarta,Cibatu,-0.04643814086914233
2576,55.93,55.956615,Kota Bogor,Bogor Barat,-0.02661544799804716
7877,54.78,54.855045,Kab. Indramayu,Bongas,-0.07504531860351449
6769,53.07,53.085876,Kab. Kuningan,Selajambe,-0.015876464843749716
1737,75.13,75.08586,Kab. Bogor,Ciawi,0.04413879394530795
7888,47.38,47.34433,Kab. Indramayu,Kedokanbunder,0.03567016601562756
7773,45.39,45.321774,Kab. Indramayu,Kroya,0.0682264709472662
3792,83.35,83.32002,Kota Depok,Limo,0.029977416992181816
681,67.98,67.99697,Kab. Bandung,Cangkuang,-0.01697113037108977
2267,80.25,80.24075,Kab. Bogor,Cibungbulang,0.009246826171875
6439,16.11,16.073494,Kab. Ciamis,Kawali,0.03650604248046818
1283,88.39,88.3773,Kota Bandung,Rancasari,0.012703552246094318
3974,58.04,57.615856,Kab. Tasikmalaya,Cibalong,0.4241438293457023
2292,50.15,50.244797,Kab. Bogor,Tenjolaya,-0.09479675292968892
5400,0.0,-0.096647635,Kab. Sukabumi,Sagaranten,0.09664763510227203
6269,14.88,14.827157,Kab. Garut,Cikelet,0.052842979431153125
3870,25.4,25.387629,Kab. Tasikmalaya,Sukarame,0.012371444702147016
3362,86.59,86.60876,Kota Bekasi,Mustika Jaya,-0.01875701904296534
1109,88.53,88.5214,Kota Bandung,Batununggal,0.008599548339844887
294,82.1,82.05536,Kab. Bandung,Ibun,0.044641113281244316
2620,75.37,75.26519,Kota Bogor,Bogor Tengah,0.1048098754882858
3917,17.9,17.890287,Kab. Tasikmalaya,Bantarkalong,0.009712600708006391
4798,43.93,43.81976,Kab. Cirebon,Susukanlebak,0.11024063110351534
5628,24.85,24.840212,Kab. Sukabumi,Kalibunder,0.009788131713868609
7466,49.37,49.414318,Kab. Sumedang,Cisarua,-0.04431808471679943
9845,86.27,86.65657,Kota Cimahi,Cimahi Tengah,-0.3865704345703165
6754,49.6,49.833836,Kab. Kuningan,Nusaherang,-0.2338356018066392
7691,46.36,46.37379,Kab. Indramayu,Losarang,-0.013790740966797443
373,59.88,59.8786,Kab. Bandung,Solokanjeruk,0.001398925781252558
2885,57.23,57.25748,Kab. Bekasi,Cibarusah,-0.02748062133789375
2065,53.42,53.423225,Kab. Bogor,Tenjo,-0.0032254028320295447
5635,43.87,43.920547,Kab. Sukabumi,Cikembar,-0.05054748535156506
9611,60.87,60.73665,Kab. Bandung Barat,Cipeundeuy,0.13335144042968494
4685,49.99,50.331703,Kab. Cirebon,Mundu,-0.34170318603515426
9589,59.18,59.293262,Kab. Bandung Barat,Cikalongwetan,-0.11326248168945341
4642,60.58,60.68394,Kab. Cirebon,Gempol,-0.10394088745117358
307,47.45,47.56629,Kab. Bandung,Paseh,-0.11629180908202841
3257,44.88,44.938362,Kota Bekasi,Jatiasih,-0.05836212158202869
2339,77.99,78.02506,Kab. Bogor,Sukarata,-0.035062561035161366
9639,67.04,66.98685,Kab. Bandung Barat,Padalarang,0.05315307617188125
9564,84.15,84.14613,Kab. Bandung Barat,Cisarua,0.0038665771484431843
1707,63.96,63.954857,Kab. Bogor,Parung,0.005143127441407103
1884,55.05,55.059658,Kab. Bogor,Rancabungur,-0.009658050537112217
918,54.26,54.220867,Kota Bandung,Lengkong,0.039132843017576135
3070,91.43,91.43059,Kota Bekasi,Bekasi Timur,-0.0005877685546806788
8912,63.84,63.75853,Kab. Karawang,Pangkalan,0.08147033691406591
4326,63.81,63.861927,Kota Tasikmalaya,Indihiang,-0.05192703247070085
9744,56.65,56.498165,Kab. Bandung Barat,Sindangkerta,0.1518348693847642
3101,76.1,76.24467,Kota Bekasi,Bekasi Barat,-0.14466705322266193
6524,26.04,26.082294,Kab. Ciamis,Baregbeg,-0.04229446411132898
8666,56.88,56.885983,Kab. Purwakarta,Sukatani,-0.005982513427731817
5387,39.56,39.394917,Kab. Sukabumi,Ciemas,0.16508346557617415
5267,23.57,23.588587,Kab. Sukabumi,Parungkuda,-0.01858680725097628
4677,56.41,56.360634,Kab. Cirebon,Astanajapura,0.04936614990234034
3707,84.0,84.01134,Kota Depok,Bojongsari,-0.0113372802734375
1019,69.72,69.71385,Kota Bandung,Bojongloa Kaler,0.006148071289061363
5682,17.49,17.517012,Kab. Sukabumi,Ciambar,-0.02701164245605625
1347,77.49,77.53653,Kota Bandung,Buahbatu,-0.046529541015630116
737,81.01,81.28058,Kota Bandung,Coblong,-0.2705786132812449
807,96.21,96.21291,Kota Bandung,Cicendo,-0.0029135131836000028
5998,26.85,26.980648,Kab. Garut,Leuwigoong,-0.13064804077148295
3465,64.73,64.68267,Kota Depok,Pancoran Mas,0.04732940673828523
3211,70.95,70.89167,Kota Bekasi,Medan Satria,0.05832977294922159
3751,84.0,84.0215,Kota Depok,Bojongsari,-0.0214996337890625
907,61.85,61.879494,Kota Bandung,Lengkong,-0.02949371337890483
1876,55.05,55.056885,Kab. Bogor,Rancabungur,-0.006884765625002842
2567,55.93,55.943798,Kota Bogor,Bogor Barat,-0.01379806518554716
3066,67.35,67.13594,Kab. Bekasi,Karangsentosa,0.21405944824218182
7976,45.59,45.449024,Kab. Indramayu,Cantigi,0.14097579956055029
9263,48.09,48.03211,Kab. Karawang,Pedes,0.057891693115237786
3123,85.38,85.33518,Kota Bekasi,Bekasi Utara,0.0448178100585892
6579,50.81,50.93736,Kab. Ciamis,Banjarsari,-0.1273588562011696
5341,42.48,42.293644,Kab. Sukabumi,Kebonpedes,0.18635604858398125
7077,46.97,46.78182,Kab. Majalengka,Sukahaji,0.18818161010742074
503,53.23,53.121017,Kab. Bandung,Nagreg,0.10898254394530937
9656,78.11,78.415016,Kab. Bandung Barat,Cihampelas,-0.3050161743164068
2471,80.13,80.162445,Kab. Bogor,Pamijahan,-0.03244506835937955
2964,64.09,64.06047,Kab. Bekasi,Karangbahagia,0.02952941894531591
7010,38.69,38.394955,Kab. Majalengka,Dawuan,0.29504531860351335
5734,74.33,74.31333,Kota Sukabumi,Gunungpuyuh,0.016668395996092045
9371,37.87,37.822258,Kab. Karawang,Banyusari,0.04774200439452869
1995,44.98,44.90945,Kab. Bogor,Cigudeg,0.0705494689941375
7423,52.98,52.754333,Kab. Sumedang,Conggeang,0.22566650390624687
6283,25.61,25.738487,Kab. Garut,Blubur Limbangan,-0.12848724365234432
4292,58.14,57.893536,Kota Tasikmalaya,Tawang,0.2464643859863287
433,47.76,47.764805,Kab. Bandung,Rancaekek,-0.0048048400878926145
5552,28.3,28.320066,Kab. Sukabumi,Cimanggu,-0.020066452026366477
5401,7.59,8.1136875,Kab. Sukabumi,Sagaranten,-0.5236875152587892
6069,22.8,22.83123,Kab. Garut,Caringin,-0.03123016357421804
5867,47.67,47.669865,Kota Sukabumi,Cibeureum,0.0001353454589860803
9460,16.76,16.763092,Kab. Pangandaran,Sidamulih,-0.003092041015623437
5810,46.3,46.282352,Kota Sukabumi,Baros,0.017647552490231533
6210,67.48,67.509254,Kab. Garut,Limbangan,-0.02925445556640227
7787,44.28,44.279434,Kab. Indramayu,Cikedung,0.0005657958984386369
9820,86.76,86.743744,Kota Cimahi,Cimahi Utara,0.016256103515630116
3309,86.59,86.60144,Kota Bekasi,Mustika Jaya,-0.01144042968749659
5748,74.33,74.32722,Kota Sukabumi,Gunungpuyuh,0.0027828979492170447
284,74.5,74.54805,Kab. Bandung,Ibun,-0.0480499267578125
8334,52.15,52.049778,Kab. Subang,Blanakan,0.10022201538085795
7314,43.44,43.424362,Kab. Sumedang,Sumedang Selatan,0.015637817382810226
7764,42.78,42.594296,Kab. Indramayu,Haurgeulis,0.18570449829101676
6064,22.8,22.800726,Kab. Garut,Caringin,-0.000725936889647727
5415,25.63,25.666943,Kab. Sukabumi,Pabuaran,-0.03694259643554787
9610,53.27,53.303326,Kab. Bandung Barat,Cipeundeuy,-0.03332565307616875
2653,69.77,69.75142,Kab. Bekasi,Cikarang Barat,0.01858093261718352
8518,45.64,45.669865,Kab. Subang,Tambakdahan,-0.029864654541015057
8978,67.75,67.77862,Kab. Karawang,Cilamaya Kulon,-0.02861785888671875
4674,64.0,64.15772,Kab. Cirebon,Astanajapura,-0.15772247314453125
686,60.39,60.37848,Kab. Bandung,Cangkuang,0.011520996093750568
7702,46.36,46.37083,Kab. Indramayu,Losarang,-0.010830535888672443
8495,65.65,65.66706,Kab. Subang,Kasomalang,-0.017060852050775566
8445,73.03,73.07926,Kab. Subang,Jalancagak,-0.04926177978515511
5996,26.85,26.98924,Kab. Garut,Leuwigoong,-0.13924064636230327
2134,83.33,83.50638,Kab. Bogor,Jasinga,-0.1763781738281267
9839,78.68,78.52749,Kota Cimahi,Cimahi Tengah,0.15251129150391307
5084,48.58,48.668312,Kab. Cirebon,Gegesik,-0.08831207275390796
6169,40.92,40.927174,Kab. Garut,Banjarwangi,-0.00717361450195142
6828,42.13,42.275772,Kab. Kuningan,Cimahi,-0.14577209472655994
5913,49.88,49.808933,Kab. Garut,Tarogong Kidul,0.07106674194336193
9367,45.46,45.602688,Kab. Karawang,Banyusari,-0.14268783569335852
106,70.51,70.50503,Kab. Bandung,Margaasih,0.004972229003911366
9661,78.11,78.194954,Kab. Bandung Barat,Cihampelas,-0.08495391845703182
6315,56.04,56.53841,Kab. Garut,Sucinaraja,-0.498410186767579
6058,30.4,30.27254,Kab. Garut,Caringin,0.12746086120605327
4997,70.81,70.78339,Kab. Cirebon,Gunungjati,0.026613769531252274
3548,74.47,74.45234,Kota Depok,Sukmajaya,0.017660827636717613
3530,82.06,82.08363,Kota Depok,Sukmajaya,-0.023633422851560226
4211,67.99,68.0005,Kab. Tasikmalaya,Kadipaten,-0.010503540039067616
4184,27.62,27.551968,Kab. Tasikmalaya,Sukaraja,0.06803237915039162
1363,84.8,84.80059,Kota Bandung,Bandung Kidul,-0.0005905151367215922
7717,38.94,38.85559,Kab. Indramayu,Sukra,0.08440917968749773
9230,64.46,64.5694,Kab. Karawang,Jayakerta,-0.10939697265625625
442,47.76,47.755894,Kab. Bandung,Rancaekek,0.0041062927246073855
407,69.58,69.561226,Kab. Bandung,Majalaya,0.018774108886717045
6321,43.06,43.39917,Kab. Garut,Karangtengah,-0.3391699218749977
1199,80.01,80.02307,Kota Bandung,Cibiru,-0.013071289062494884
6416,32.79,32.92852,Kab. Ciamis,Cisaga,-0.1385202026367196
8769,72.04,72.028755,Kab. Purwakarta,Sukasari,0.011244812011725003
9157,60.05,60.147095,Kab. Karawang,Rengasdengklok,-0.09709472656250284
1951,69.71,69.66878,Kab. Bogor,Leuwiliang,0.04122253417968125
7828,53.39,53.399273,Kab. Indramayu,Widasari,-0.009272918701171307
2631,75.37,75.31328,Kota Bogor,Bogor Tengah,0.05672180175781705
3541,82.06,82.08137,Kota Depok,Sukmajaya,-0.021367492675778976
